item-name,item-body,label_int,label
st_congr_proof,intros. subst; destruct st; auto.,1,Proof
st_trace_irrel,"forall t e e' e'' x x' y y' p p' p'' i i' i'', build_cvm t {| st_ev := e; st_trace := x; st_pl := p; st_evid := i |} = (Some tt, {| st_ev := e'; st_trace := x'; st_pl := p'; st_evid := i' |}) -> build_cvm t {| st_ev := e; st_trace := y; st_pl := p; st_evid := i |} = (Some tt, {| st_ev := e''; st_trace := y'; st_pl := p''; st_evid := i'' |}) -> (e' = e'' /\ p' = p'' /\ i' = i'').",1,Lemma
st_trace_irrel_proof,induction t; intros. - destruct a; try destruct a; df; eauto. - repeat (df; try dohtac; df). tauto. - df; repeat break_match; try (repeat find_inversion); simpl in *. df. anhl. eauto. - df; repeat break_match; try (repeat find_inversion); simpl in *. df. repeat anhl. repeat find_inversion. eauto. - cbn in *. monad_unfold. repeat break_let. simpl in *. dosome. df. dosome. dosome. df. annogo. simpl in *. repeat anhl. repeat (find_inversion). repeat find_rewrite. df. tauto.,1,Proof
trace_irrel_pl,"forall t tr1 tr1' tr2 e e' p1' p1 i i', build_cvm t {| st_ev := e; st_trace := tr1; st_pl := p1; st_evid := i |} = (Some tt, {| st_ev := e'; st_trace := tr1'; st_pl := p1'; st_evid := i' |}) -> st_pl (execSt (build_cvm t) {| st_ev := e; st_trace := tr2; st_pl := p1; st_evid := i |}) = p1'.",1,Lemma
trace_irrel_pl_proof,intros. destruct (build_cvm t {| st_ev := e; st_trace := tr2; st_pl := p1; st_evid := i |}) eqn:ff. simpl. vmsts. simpl. do_asome. subst. dohi. df. tauto.,1,Proof
trace_irrel_ev,"forall t tr1 tr1' tr2 e e' p1' p1 i i', build_cvm t {| st_ev := e; st_trace := tr1; st_pl := p1; st_evid := i|} = (Some tt, {| st_ev := e'; st_trace := tr1'; st_pl := p1'; st_evid := i' |}) -> st_ev (execSt (build_cvm t) {| st_ev := e; st_trace := tr2; st_pl := p1; st_evid := i |}) = e'.",1,Lemma
trace_irrel_ev_proof,intros. destruct (build_cvm t {| st_ev := e; st_trace := tr2; st_pl := p1; st_evid := i |}) eqn:ff. simpl. vmsts. simpl. do_asome. subst. dohi. df. tauto.,1,Proof
trace_irrel_evid,"forall t tr1 tr1' tr2 e e' p1' p1 i i', build_cvm t {| st_ev := e; st_trace := tr1; st_pl := p1; st_evid := i|} = (Some tt, {| st_ev := e'; st_trace := tr1'; st_pl := p1'; st_evid := i' |}) -> st_evid (execSt (build_cvm t) {| st_ev := e; st_trace := tr2; st_pl := p1; st_evid := i |}) = i'.",1,Lemma
trace_irrel_evid_proof,intros. destruct (build_cvm t {| st_ev := e; st_trace := tr2; st_pl := p1; st_evid := i |}) eqn:ff. simpl. vmsts. simpl. do_asome. subst. dohi. df. tauto.,1,Proof
ccp_implies_cc,"forall t st st' res, build_cvmP t st res st' -> build_cvm t st = (res,st').",1,Lemma
ccp_implies_cc_proof,intros. solve_by_inversion.,1,Proof
cc_implies_ccp,"forall t st st' res, build_cvm t st = (res,st') -> build_cvmP t st res st'.",1,Lemma
cc_implies_ccp_proof,intros. econstructor. tauto.,1,Proof
ccp_iff_cc,"forall t st st' res, build_cvm t st = (res,st') <-> build_cvmP t st res st'.",1,Lemma
ccp_iff_cc_proof,intros. split; intros; try (eapply cc_implies_ccp; eauto); try (eapply ccp_implies_cc; eauto).,1,Proof
term_to_coreP_redo,"forall t t', copland_compile t = t' -> term_to_coreP t t'.",1,Lemma
term_to_coreP_redo_proof,intros. econstructor. eauto.,1,Proof
annoP_redo,"forall t annt n n', anno t n = (n', annt) -> annoP annt t.",1,Lemma
annoP_redo_proof,intros. econstructor. eexists. jkjke.,1,Proof
annoP_indexed_redo,"forall t annt n n', anno t n = (n', annt) -> annoP_indexed annt t n n'.",1,Lemma
annoP_indexed_redo_proof,intros. econstructor. jkjke.,1,Proof
firstn_long,"forall (e:list BS) x, length e >= x -> length (firstn x e) = x.",1,Lemma
firstn_long_proof,intros. eapply firstn_length_le. lia.,1,Proof
skipn_long,"forall (e:list BS) x y, length e = x + y -> length (skipn x e) = y.",1,Lemma
skipn_long_proof,intros. assert (length (skipn x e) = length e - x). { eapply skipn_length. } lia.,1,Proof
peel_fact,"forall e x y H et, length e = S x -> peel_bs e = Some (y, H) -> et_size et = x -> wf_ec (evc H et).",1,Lemma
peel_fact_proof,intros. destruct e; ff; eauto.,1,Proof
inv_recon_mt,"forall ls et, reconstruct_evP (evc ls et) mtc -> (et = mt) .",1,Lemma
inv_recon_mt_proof,intros. econstructor. eapply peel_fact'; eauto. lia.,1,Proof
inv_recon_nn,"forall ls et n n0, reconstruct_evP (evc ls et) (nnc n n0) -> ((et = nn n /\ ls = [n0]) ).",1,Lemma
inv_recon_nn_proof,intros. invc H. destruct et; repeat ff; try (unfold OptMonad_Coq.bind in *); repeat ff; try solve_by_inversion. - eauto.,1,Proof
inv_recon_gg,"forall p ps ls et n ec, reconstruct_evP (evc ls et) (ggc p ps n ec) -> (exists ls' et', et = uu p EXTD ps et' /\ ls = n :: ls') .",1,Lemma
inv_recon_gg_proof,intros. invc H. repeat ff; try solve_by_inversion; eauto.,1,Proof
inv_recon_hh,"forall p ps ls et n et', reconstruct_evP (evc ls et) (hhc p ps n et') -> ((et = uu p COMP ps et' ) /\ ls = [n]) .",1,Lemma
inv_recon_hh_proof,intros. invc H. destruct et; repeat ff; try (unfold OptMonad_Coq.bind in *); repeat ff; destruct ls; try solve_by_inversion.,1,Proof
inv_recon_ee,"forall p ps ls et n ec', reconstruct_evP (evc ls et) (eec p ps n ec') -> (exists et', et = uu p ENCR ps et' /\ ls = [n]) .",1,Lemma
inv_recon_ee_proof,intros. invc H. destruct et; repeat ff; try (unfold OptMonad_Coq.bind in *); repeat ff; try solve_by_inversion. - repeat eexists. destruct ls; ff.,1,Proof
inv_recon_ss,"forall ls et ec1 ec2, reconstruct_evP (evc ls et) (ssc ec1 ec2) -> (exists et1 et2, et = ss et1 et2) .",1,Lemma
inv_recon_ss_proof,intros. invc H. destruct et; repeat ff; try (unfold OptMonad_Coq.bind in *); repeat ff; destruct ls; try solve_by_inversion.,1,Proof
recon_inv_gg,"forall sig ls p ps et e, reconstruct_evP (evc (sig :: ls) (uu p EXTD ps et)) (ggc p ps sig e) -> reconstruct_evP (evc ls et) e.",1,Lemma
recon_inv_gg_proof,intros. invc H. destruct et; repeat ff; try (unfold OptMonad_Coq.bind in *); repeat ff; destruct ls; try solve_by_inversion. - repeat eexists. ff.,1,Proof
recon_inv_ss,"forall ls H1 H2 ec1 ec2, reconstruct_evP (evc ls (ss H1 H2)) (ssc ec1 ec2) -> reconstruct_evP (evc (firstn (et_size H1) ls) H1) ec1 /\ reconstruct_evP (evc (skipn (et_size H1) ls) H2) ec2.",1,Lemma
recon_inv_ss_proof,intros. invc H. destruct et; repeat ff; try (unfold OptMonad_Coq.bind in *); repeat ff; try solve_by_inversion. - eauto.,1,Proof
wrap_reconP,"forall ec e, reconstruct_ev ec = Some e -> reconstruct_evP ec e.",1,Lemma
wrap_reconP_proof,intros. invc H. repeat ff; try (unfold OptMonad_Coq.bind in *); repeat ff; econstructor. symmetry. tauto.,1,Proof
fold_recev,"forall e0 e1, reconstruct_ev' e0 e1 = reconstruct_ev (evc e0 e1).",1,Lemma
fold_recev_proof,intros. invc H. repeat ff; try (unfold OptMonad_Coq.bind in *); repeat ff; split; econstructor; try symmetry; eassumption.,1,Proof
etfun_reconstruct,"forall e e0 e1, reconstruct_evP (evc e0 e1) e -> e1 = et_fun e .",1,Lemma
etfun_reconstruct_proof,intros. econstructor. congruence.,1,Proof
wfec_split,"forall e s, wf_ec e -> wf_ec (splitEv_l s e) /\ wf_ec (splitEv_r s e).",1,Lemma
wfec_split_proof,ff. tauto.,1,Proof
recon_encodeEv,"forall bits et ec, reconstruct_evP (evc bits et) ec -> encodeEv ec = bits.",1,Lemma
recon_encodeEv_proof,intros. generalizeEverythingElse e1. induction e1; intros e e0 H. - invc H. ff. tauto. - invc H. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. - destruct f; ff. + invc H. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. + invc H. unfold reconstruct_ev in *. unfold reconstruct_ev' in *. unfold OptMonad_Coq.bind in *. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. + invc H. ff. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. assert (e1 = et_fun e2 ). { eapply IHe1. econstructor. ff. } congruence. + invc H. unfold reconstruct_ev in *. ff. + invc H. unfold reconstruct_ev in *. ff. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. assert (e1 = et_fun e2). { eapply IHe1. econstructor. unfold reconstruct_ev. symmetry. eassumption. } subst. tauto. - invc H. ff. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. assert (e1_1 = et_fun e1). { eapply IHe1_1. econstructor. symmetry. eassumption. } assert (e1_2 = et_fun e2). { eapply IHe1_2. econstructor. symmetry. eassumption. } congruence.,1,Proof
recon_encodeEv_Raw,"forall ec bits et, reconstruct_evP (evc bits et) ec -> encodeEvRaw (encodeEv ec) = encodeEvBits (evc bits et).",1,Lemma
recon_encodeEv_Raw_proof,intros. split; destruct s; ff; try unfold mt_evc; ff; econstructor; ff.,1,Proof
wfec_recon,"forall (ee:EvC) (ec:EvidenceC), reconstruct_evP ee ec -> wf_ec ee.",1,Lemma
wfec_recon_proof,"intros. generalizeEverythingElse ec. induction ec; intros. - dd. do_inv_recon. invc H. repeat ff. - do_inv_recon. ff. - do_inv_recon. ff. invc H. repeat ff. unfold OptMonad_Coq.bind in *. ff. assert (reconstruct_evP (evc H0 H1) e). { econstructor; eauto. } assert (encodeEv e = H0) by eauto. congruence. - do_inv_recon. ff. - do_inv_recon. ff. - do_inv_recon. ff. invc H. ff. unfold reconstruct_ev' in *. ff. unfold OptMonad_Coq.bind in *. ff. rewrite fold_recev in *. unfold reconstruct_ev in *. unfold reconstruct_ev' in *. destruct et; try solve_by_inversion. ff. unfold OptMonad_Coq.bind in *. ff. unfold OptMonad_Coq.bind in *. ff. unfold OptMonad_Coq.bind in *. ff. - ff. assert (exists et', et = uu p KEEP a et'). { destruct et; try solve_by_inversion. + invc H. ff. + invc H. ff. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. + invc H. ff. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. eexists. tauto. + invc H. ff. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. } destruct_conjs. subst. invc H. ff. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. eapply IHec. econstructor. ff. - do_inv_recon. ff. invc H. ff. unfold OptMonad_Coq.bind in *. ff. rewrite fold_recev in *. do_wrap_reconP. assert (encodeEv e = (firstn (et_size H0) bits)) by eauto. assert (encodeEv e0 = (skipn (et_size H0) bits)) by eauto. assert (bits = firstn (et_size H0) bits ++ skipn (et_size H0) bits). { symmetry. eapply firstn_skipn. } rewrite H3 at 1. congruence.",1,Proof
reconP_determ,"forall ec e e', reconstruct_evP ec e -> reconstruct_evP ec e' -> e = e'.",1,Lemma
reconP_determ_proof,intros. unfold encodeEvBits. erewrite recon_encodeEv. tauto. eauto.,1,Proof
some_recons,"forall (e:EvC), wf_ec e -> exists (ee:EvidenceC), Some ee = reconstruct_ev e.",1,Lemma
some_recons_proof,intros. generalizeEverythingElse ec. induction ec; intros; destruct ee. - do_inv_recon. dd. invc H. dd. ff. econstructor. tauto. - do_inv_recon. invc H. dd. econstructor; tauto. - do_inv_recon. invc H. dd. ff. unfold OptMonad_Coq.bind in *. ff. assert (wf_ec (evc H0 H1)). { apply IHec. econstructor. eauto. } econstructor. dd. invc H. lia. - do_inv_recon. invc H. dd. econstructor; tauto. - do_inv_recon. invc H. dd. econstructor; tauto. - invc H. unfold reconstruct_ev in *. unfold reconstruct_ev' in *. destruct e0; try solve_by_inversion. ff. unfold OptMonad_Coq.bind in *. ff. unfold OptMonad_Coq.bind in *. ff. econstructor. ff. unfold OptMonad_Coq.bind in *. ff. - invc H. destruct e; try solve_by_inversion. + ff. + ff. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. + repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. assert (wf_ec (evc r e)). { eapply IHec. econstructor. symmetry. eassumption. } econstructor. ff. + ff. repeat ff; try (unfold OptMonad_Coq.bind in * ); repeat ff. - do_inv_recon. invc H. dd. ff. unfold OptMonad_Coq.bind in *. ff. assert (wf_ec (evc (firstn (et_size H0) r) H0)). { apply IHec1. econstructor. eauto. } assert (wf_ec (evc (skipn (et_size H0) r) H1)). { apply IHec2. econstructor. eauto. } econstructor. dd. invc H. invc H2. rewrite <- H4. rewrite <- H3. assert (r = firstn (et_size H0) r ++ skipn (et_size H0) r). { symmetry. eapply firstn_skipn. } rewrite H at 1. eapply app_length.,1,Proof
some_reconsP,"forall e, wf_ec e -> exists ee, reconstruct_evP e ee.",1,Lemma
some_reconsP_proof,intros. invc H; invc H0. repeat jkjke'. ff.,1,Proof
event_id_spans_same,"forall t, event_id_span' t = event_id_span (copland_compile t).",1,Lemma
event_id_spans_same_proof,intros. destruct e; ff; eauto.,1,Proof
cvm_spans,"forall t pt e tr p i e' tr' p' i', term_to_coreP t pt -> build_cvmP pt {| st_ev := e; st_trace := tr; st_pl := p; st_evid := i |} (Some tt) {| st_ev := e'; st_trace := tr'; st_pl := p'; st_evid := i' |} -> i' = i + event_id_span' t.",1,Lemma
cvm_spans_proof,"intros. destruct e. generalizeEverythingElse e. induction e; intros. - try (repeat ff; eauto; tauto). try ( inv_wfec; ff; do_some_recons'); try ( repeat do_rcih; destruct_conjs; repeat jkjke'); try ( inv_wfec; ff; repeat do_rcih; destruct_conjs; repeat jkjke'; repeat ff; eauto). - repeat ff. (unfold OptMonad_Coq.bind in * ). repeat ff. + eauto. + inv_wfec. ff. destruct r; try solve_by_inversion. ff. unfold OptMonad_Coq.ret in *. repeat ff. + destruct r; try solve_by_inversion. ff. invc H. ff. - destruct f. + inv_wfec. ff. repeat ff; (unfold OptMonad_Coq.bind in * ); repeat ff; eauto. ++ ff. assert (exists v, r = [v]). { destruct r; ff. destruct r; ff. } destruct_conjs. subst. ff. ++ assert (exists v, r = [v]). { destruct r; ff. } destruct_conjs. subst. ff. + inv_wfec. ff. repeat ff; (unfold OptMonad_Coq.bind in * ); repeat ff; eauto. ++ ff. assert (exists v, r = [v]). { destruct r; ff. destruct r; ff. } destruct_conjs. subst. ff. ++ assert (exists v, r = [v]). { destruct r; ff. } destruct_conjs. subst. ff. + inv_wfec. ff. unfold OptMonad_Coq.bind in * ; repeat ff; eauto. ++ assert (wf_ec (evc r0 e)). { eapply peel_fact. eassumption. eassumption. tauto. } assert (exists ee, Some ee = reconstruct_ev' r0 e). { invc H. eapply IHe. econstructor. eassumption. } destruct_conjs. ff. ++ inv_wfec. ff. assert (r = []). { destruct r; ff. } subst. ff. + inv_wfec. ff. eauto. + inv_wfec. simpl in H1. ff. repeat ff; (unfold OptMonad_Coq.bind in * ); repeat ff; eauto. assert (exists ee, Some ee = reconstruct_ev' r e). { eapply IHe. econstructor. eassumption. } destruct_conjs. congruence. + inv_wfec. ff. edestruct IHe. econstructor. eassumption. asdf *) - try (ff; eauto; tauto). inv_wfec; ff. do_rcih. do_rcih. destruct_conjs. jkjke'. jkjke'. ff. eauto.",1,Proof
span_cvm,"forall atp t annt i j e e' tr tr' p p' i', build_cvmP atp {| st_ev := e; st_trace := tr; st_pl := p; st_evid := i |} (Some tt) {| st_ev := e'; st_trace := tr'; st_pl := p'; st_evid := i' |} -> term_to_coreP t atp -> anno t i = (j, annt) -> j = i'.",1,Lemma
span_cvm_proof,intros. edestruct some_recons. eassumption. eexists. econstructor. eassumption.,1,Proof
anno_span_cvm,"forall t pt annt i i' e e' p p' tr tr' st_evid1, annoP_indexed annt t i i' -> term_to_coreP t pt -> build_cvmP pt {| st_ev := e ; st_trace := tr ; st_pl := p; st_evid := i |} (Some tt) {| st_ev := e'; st_trace := tr'; st_pl := p'; st_evid := st_evid1 |} -> i' = st_evid1.",1,Lemma
anno_span_cvm_proof,intros. induction t; ff. - destruct a; ff; try tauto.,1,Proof
wfec_firstn,"forall e0 e1 e2, wf_ec (evc e0 e1) -> firstn (et_size e1) (e0 ++ e2) = e0.",1,Lemma
wfec_firstn_proof,intros. generalizeEverythingElse t. induction t; intros; wrap_ccp_anno. try ( destruct a; try destruct a; ff; tauto); try ( repeat find_apply_hyp_hyp; lia).,1,Proof
wfec_skipn,"forall e0 e1 e2, wf_ec (evc e0 e1) -> skipn (et_size e1) (e0 ++ e2) = e2.",1,Lemma
wfec_skipn_proof,intros. assert (j = i + event_id_span' t). { assert (j - i = event_id_span' t). { symmetry. eapply span_range. eauto. } rewrite <- H2. assert (j > i). { eapply anno_mono; eauto. } lia. } subst. symmetry. eapply cvm_spans; eauto.,1,Proof
wf_ec_preserved_by_cvm,"forall e e' t1 tr tr' p p' i i', wf_ec e -> build_cvmP t1 {| st_ev := e; st_trace := tr; st_pl := p; st_evid := i |} (Some tt) {| st_ev := e'; st_trace := tr'; st_pl := p'; st_evid := i' |} -> wf_ec (e').",1,Lemma
wf_ec_preserved_by_cvm_proof,intros. invc H. eapply span_cvm; eauto.,1,Proof
cvm_ev_denote_evtype,"forall annt p e, et_fun (cvm_evidence_denote annt p e) = (aeval annt p (et_fun e)).",1,Lemma
cvm_ev_denote_evtype_proof,intros. inv_wfec. jkjke'. eapply More_lists.firstn_append.,1,Proof
exists_some_cc,"forall t st, exists st', build_cvm t st = (Some tt, st').",1,Lemma
exists_some_cc_proof,intros. inv_wfec. jkjke'. eapply More_lists.skipn_append.,1,Proof
suffix_prop,"forall t e e' tr tr' p p' i i', build_cvmP t {| st_ev := e; st_trace := tr; st_pl := p; st_evid := i |} (Some tt) {| st_ev := e'; st_trace := tr'; st_pl := p'; st_evid := i' |} -> exists l, tr' = tr ++ l.",1,Lemma
suffix_prop_proof,intros. generalizeEverythingElse t1. induction t1; intros. - rewrite <- ccp_iff_cc in *. destruct a; try destruct a; ff; inv_wfec; try ( econstructor; ff; try tauto; try congruence). + destruct f. ++ ff. econstructor. ff. ++ ff. econstructor. ff. ++ ff. econstructor. ff. ++ ff. econstructor. ff. ++ ff. econstructor. ff. - wrap_ccp. eapply wf_ec_preserved_remote; eauto. - wrap_ccp. eauto. - wrap_ccp. find_apply_hyp_hyp. find_apply_hyp_hyp. econstructor. dd. inv_wfec. repeat jkjke'. eapply app_length. - wrap_ccp. find_apply_hyp_hyp. inv_wfec; ff; econstructor; dd; repeat jkjke'. erewrite app_length. assert (wf_ec (evc r0 e1)). { rewrite <- Heqe1. eapply wf_ec_preserved_par. econstructor; eassumption. } solve_by_inversion.,1,Proof
alseq_decomp,"forall t1' t2' e e'' p p'' tr i i'', build_cvmP (lseqc t1' t2') {| st_ev := e; st_trace := []; st_pl := p; st_evid := i |} (Some tt) {| st_ev := e''; st_trace := tr; st_pl := p''; st_evid := i'' |} -> exists e' tr' p' i', build_cvmP t1' {| st_ev := e; st_trace := []; st_pl := p; st_evid := i |} (Some tt) {| st_ev := e'; st_trace := tr'; st_pl := p'; st_evid := i' |} /\ exists tr'', build_cvmP t2' {| st_ev := e'; st_trace := []; st_pl := p'; st_evid := i' |} (Some tt) {| st_ev := e''; st_trace := tr''; st_pl := p''; st_evid := i'' |} /\ tr = tr' ++ tr''.",1,Lemma
alseq_decomp_proof,intros. generalizeEverythingElse annt. induction annt; intros. - dd. destruct a; dd; try eauto. + destruct f; ff. destruct s; ff. destruct s; ff. - dd. eauto. - dd. assert (et_fun (cvm_evidence_denote annt1 p e) = aeval annt1 p (et_fun e)) by eauto. repeat jkjke. - dd. jkjke. jkjke. destruct s; destruct s; destruct s0; eauto. - dd. jkjke. jkjke. destruct s; destruct s; destruct s0; eauto.,1,Proof
restl,"forall t e e' x tr p p' i i', build_cvmP t {| st_ev := e; st_trace := x; st_pl := p; st_evid := i|} (Some tt) {| st_ev := e'; st_trace := x ++ tr; st_pl := p'; st_evid := i' |} -> build_cvmP t {| st_ev := e; st_trace := []; st_pl := p; st_evid := i |} (Some tt) {| st_ev := e'; st_trace := tr; st_pl := p'; st_evid := i' |}.",1,Lemma
restl_proof,intros. destruct (build_cvm t st) eqn:ee. do_asome. subst. eauto.,1,Proof
par_evidence_r,"forall l p bits bits' et et' t2, parallel_vm_thread l (copland_compile t2) p (evc bits et) = evc bits' et' -> et' = eval t2 p et.",1,Lemma
par_evidence_r_proof,induction t; intros. - wrap_ccp. destruct a; try destruct a; simpl; df; repeat rewrite app_assoc; reflexivity. - wrap_ccp. repeat rewrite app_assoc. reflexivity. - wrap_ccp_dohi. cumul_ih. dd. repeat do_st_trace. repeat find_rw_in_goal. eauto. - wrap_ccp_dohi. repeat rewrite <- app_assoc in *. cumul_ih. dd. cumul_ih. dd. rewrite app_assoc. eauto. - wrap_ccp_dohi. repeat rewrite <- app_assoc in *. cumul_ih. dd. repeat rewrite app_assoc. eauto.,1,Proof
cvm_refines_lts_evidence,"forall t t' tr tr' bits bits' et et' p p' i i', term_to_coreP t t' -> build_cvmP t' (mk_st (evc bits et) tr p i) (Some tt) (mk_st (evc bits' et') tr' p' i') -> et' = (Term_Defs.eval t p et).",1,Lemma
cvm_refines_lts_evidence_proof,intros. eapply st_trace_cumul''; eauto. repeat rewrite app_nil_r. eauto.,1,Proof
cvm_raw_evidence_denote_fact,"forall t annt t' tr tr' bits bits' et et' p p' i i' ec ec', build_cvmP t (mk_st (evc bits et) tr p i) (Some tt) (mk_st (evc bits' et') tr' p' i') -> term_to_coreP t' t -> annoP_indexed annt t' i i' -> reconstruct_evP (evc bits et) ec -> reconstruct_evP (evc bits' et') ec' -> cvm_evidence_denote annt p ec = ec'.",1,Lemma
cvm_raw_evidence_denote_fact_proof,intros. do_exists_some_cc t {| st_ev := e; st_trace := []; st_pl := p; st_evid := i |}. wrap_ccp. repeat do_st_trace_assumps. repeat find_rw_in_goal. eexists. erewrite st_trace_cumul''. 3: { eassumption. } simpl. tauto. rewrite app_nil_r. eassumption.,1,Proof
cvm_raw_evidence_denote_fact_eval,"forall t annt t' tr tr' bits bits' et et' p p' i i' ec ec', build_cvmP t (mk_st (evc bits et) tr p i) (Some tt) (mk_st (evc bits' et') tr' p' i') -> term_to_coreP t' t -> annoP_indexed annt t' i i' -> reconstruct_evP (evc bits et) ec -> reconstruct_evP (evc bits' (eval t' p et)) ec' -> cvm_evidence_denote annt p ec = ec'.",1,Lemma
cvm_raw_evidence_denote_fact_eval_proof,intros. wrap_ccp_dohi. eexists. eexists. eexists. eexists. split. + eassumption. + do_exists_some_cc t2' {| st_ev := st_ev0; st_trace := []; st_pl := st_pl0; st_evid := st_evid0 |}. vmsts. eexists. wrap_ccp_dohi. split. ++ eassumption. ++ repeat do_st_trace. repeat find_rw_in_goal. eapply st_trace_cumul'; eassumption.,1,Proof
anno_parPloc_redo,"forall t pt loc loc', anno_par_list' t loc = Some (loc', pt) -> anno_parPloc pt t loc.",1,Lemma
anno_parPloc_redo_proof,intros. do_exists_some_cc t {| st_ev := e; st_trace := []; st_pl := p; st_evid := i |}. wrap_ccp_dohi. assert (st_trace = tr). { do_st_trace. rewrite H0; clear H0. assert (tr = st_trace). { assert (Cvm_St.st_trace {| st_ev := st_ev; st_trace := x ++ tr; st_pl := st_pl; st_evid := st_evid|} = x ++ Cvm_St.st_trace {| st_ev := st_ev; st_trace := st_trace; st_pl := st_pl; st_evid := st_evid |}). { eapply st_trace_cumul'; eassumption. } simpl in *. eapply app_inv_head; eauto. } jkjke. } congruence.,1,Proof
build_cvm_external,"forall (t : Core_Term) (e : EvC) (n : ID_Type) i, build_cvm t {| st_ev := e; st_trace := []; st_pl := n; st_evid := i|} = (Some tt, {| st_ev := cvm_evidence_core t n e; st_trace := cvm_events_core t n (get_et e); st_pl := n; st_evid := (i + event_id_span t) |}).",1,Lemma
build_cvm_external_proof,intros. assert ([] ++ (cvm_events_core t n (get_et e)) = (cvm_events_core t n (get_et e))) by eauto. assert (n = st_pl ( execSt (build_cvm t) {| st_ev := e; st_trace := []; st_pl := n; st_evid := i |})) as H0'. { rewrite pl_immut; tauto. } rewrite H0' at 4. eapply build_cvm_external'.,1,Proof
splitEv_T_l_LEFT,"forall e bits bits' es e0 sp, et_size e = es -> splitEv_l (ALL,sp) (evc bits e) = (evc bits' e0) -> et_size e0 = es.",1,Lemma
splitEv_T_l_LEFT_proof,intros. ff.,1,Proof
aeval_anno,"forall a i n e0, (aeval (snd (anno (unanno a) i)) n e0 = aeval a n e0).",1,Lemma
aeval_anno_proof,intros. generalizeEverythingElse a. induction a; intros; ff; repeat jkjke'; repeat jkjke.,1,Proof
evc_inv,"forall e, e = evc (get_bits e) (get_et e).",1,Lemma
evc_inv_proof,destruct e; eauto.,1,Proof
wfec_firstn,"forall e0 e1 e2, wf_ec (evc e0 e1) -> firstn (et_size e1) (e0 ++ e2) = e0.",1,Lemma
wfec_firstn_proof,tauto.,1,Proof
wfec_skipn,"forall e0 e1 e2, wf_ec (evc e0 e1) -> skipn (et_size e1) (e0 ++ e2) = e2.",1,Lemma
wfec_skipn_proof,tauto.,1,Proof
wfec_encodeEv_etfun,"forall e, wf_ec (evc (encodeEv e) (et_fun e)).",1,Lemma
wfec_encodeEv_etfun_proof,intros. inv_wfec. jkjke'. eapply More_lists.firstn_append.,1,Proof
recon_same,"forall e, Some e = reconstruct_ev (evc (encodeEv e) (et_fun e)).",1,Lemma
recon_same_proof,intros. inv_wfec. jkjke'. eapply More_lists.skipn_append.,1,Proof
wf_ec_preserved_by_cvm,"forall e e' t1 tr tr' p p' i i', wf_ec e -> build_cvmP t1 {| st_ev := e; st_trace := tr; st_pl := p; st_evid := i |} (Some tt) {| st_ev := e'; st_trace := tr'; st_pl := p'; st_evid := i' |} -> wf_ec (e').",1,Lemma
wf_ec_preserved_by_cvm_proof,intros. induction e; intros; dd; try (econstructor; tauto); try (repeat inv_wfec; econstructor; dd; try (erewrite app_length); jkjke).,1,Proof
event_id_spans_same,"forall t, event_id_span' t = event_id_span (copland_compile t).",1,Lemma
event_id_spans_same_proof,intros. induction e; intros; dd; try (try jkjke'; tauto); try ( assert (wf_ec (evc (encodeEv e1) (et_fun e1))) by (eapply wfec_encodeEv_etfun); ff; try (unfold OptMonad_Coq.bind); ff; try do_wfec_firstn; try do_wfec_skipn; repeat find_rewrite; try solve_by_inversion; try (repeat find_inversion; tauto)). Locate encodeEv. Locate reconstruct_ev.,1,Proof
cvm_spans,"forall t pt e tr p i e' tr' p' i', term_to_coreP t pt -> build_cvmP pt {| st_ev := e; st_trace := tr; st_pl := p; st_evid := i |} (Some tt) {| st_ev := e'; st_trace := tr'; st_pl := p'; st_evid := i' |} -> i' = i + event_id_span' t.",1,Lemma
